user,tweet-id,timestamp,url,likes,replies,retweets,story,
Eng_Mahmoud_93,1044002498250461184,2018-09-23 23:16:06,/Eng_Mahmoud_93/status/1044002498250461184,3,3,0,Khashoggi,
Dkamshli,1044002087439355906,2018-09-23 23:14:28,/Dkamshli/status/1044002087439355906,21,1,7,Khashoggi,
Dkamshli,1044001435199967233,2018-09-23 23:11:53,/Dkamshli/status/1044001435199967233,2,0,0,Khashoggi,
Turkinasser0,1044000085590388737,2018-09-23 23:06:31,/Turkinasser0/status/1044000085590388737,0,1,0,Khashoggi,
DialaMohammadA2,1043996157456896000,2018-09-23 22:50:55,/DialaMohammadA2/status/1043996157456896000,5,1,1,Khashoggi,
bi007gcp,1043994977246810113,2018-09-23 22:46:13,/bi007gcp/status/1043994977246810113,14,1,2,Khashoggi,
azoz_roh,1043993066309341185,2018-09-23 22:38:38,/azoz_roh/status/1043993066309341185,1,1,1,Khashoggi,
marchox4,1043989567072866304,2018-09-23 22:24:43,/marchox4/status/1043989567072866304,0,1,0,Khashoggi,
marchox4,1043989554833883136,2018-09-23 22:24:40,/marchox4/status/1043989554833883136,0,2,0,Khashoggi,
a_m_alborno,1043988718057590788,2018-09-23 22:21:21,/a_m_alborno/status/1043988718057590788,0,1,0,Khashoggi,
DialaMohammadA2,1043986126959235072,2018-09-23 22:11:03,/DialaMohammadA2/status/1043986126959235072,11,1,1,Khashoggi,
Sabri_ali_oglu,1043979057438838785,2018-09-23 21:42:58,/Sabri_ali_oglu/status/1043979057438838785,29,1,3,Khashoggi,
sheriff234,1043978878170144768,2018-09-23 21:42:15,/sheriff234/status/1043978878170144768,0,0,1,Khashoggi,
bfOBoQOetXxd4Di,1043976105353302016,2018-09-23 21:31:14,/bfOBoQOetXxd4Di/status/1043976105353302016,0,0,1,Khashoggi,
hala61559517,1043974491506970624,2018-09-23 21:24:49,/hala61559517/status/1043974491506970624,0,1,0,Khashoggi,
ahmedaletwi,1044359705148182528,2018-09-24 22:55:31,/ahmedaletwi/status/1044359705148182528,0,1,0,Khashoggi,
ahmedaletwi,1044357104755249153,2018-09-24 22:45:11,/ahmedaletwi/status/1044357104755249153,1,0,1,Khashoggi,
mooss24403871,1044351977008889857,2018-09-24 22:24:49,/mooss24403871/status/1044351977008889857,0,1,0,Khashoggi,
f9cC1MZ1ZIsQCSn,1044342745027026944,2018-09-24 21:48:08,/f9cC1MZ1ZIsQCSn/status/1044342745027026944,1,0,0,Khashoggi,
Bint_Alwatan19,1044340560608190465,2018-09-24 21:39:27,/Bint_Alwatan19/status/1044340560608190465,1,3,1,Khashoggi,
lkis99,1044340382551724035,2018-09-24 21:38:44,/lkis99/status/1044340382551724035,4,0,0,Khashoggi,
kha7117,1044330443783491584,2018-09-24 20:59:15,/kha7117/status/1044330443783491584,0,1,0,Khashoggi,
radwanwazire,1044329207696961537,2018-09-24 20:54:20,/radwanwazire/status/1044329207696961537,0,2,0,Khashoggi,
kha7117,1044322914793918464,2018-09-24 20:29:20,/kha7117/status/1044322914793918464,0,2,0,Khashoggi,
radwanwazire,1044318475760668677,2018-09-24 20:11:41,/radwanwazire/status/1044318475760668677,0,1,0,Khashoggi,
IIBinNasirII,1044303379214880769,2018-09-24 19:11:42,/IIBinNasirII/status/1044303379214880769,0,2,0,Khashoggi,
SteveDrums2,1044295046097514497,2018-09-24 18:38:35,/SteveDrums2/status/1044295046097514497,1,0,0,Khashoggi,
nazhisaid,1044281927598059521,2018-09-24 17:46:28,/nazhisaid/status/1044281927598059521,0,1,0,Khashoggi,
k_nepras,1044264379389292544,2018-09-24 16:36:44,/k_nepras/status/1044264379389292544,1,0,0,Khashoggi,
Shr_1435,1045819748993441795,2018-09-28 23:37:13,/Shr_1435/status/1045819748993441795,0,1,0,Khashoggi,
samawih,1045815749816832000,2018-09-28 23:21:19,/samawih/status/1045815749816832000,5,1,1,Khashoggi,
fouz23272815,1045815513589448704,2018-09-28 23:20:23,/fouz23272815/status/1045815513589448704,2,0,0,Khashoggi,
s1u2l3t4a5n66,1045813496863248385,2018-09-28 23:12:22,/s1u2l3t4a5n66/status/1045813496863248385,1,1,0,Khashoggi,
saad4264,1045812532311740417,2018-09-28 23:08:32,/saad4264/status/1045812532311740417,1,0,0,Khashoggi,
HassanAlasmary3,1045807528720965637,2018-09-28 22:48:39,/HassanAlasmary3/status/1045807528720965637,0,1,0,Khashoggi,
HassanAlasmary3,1045805223502057473,2018-09-28 22:39:30,/HassanAlasmary3/status/1045805223502057473,0,1,0,Khashoggi,
AlbarakatiAhmed,1045803051569876992,2018-09-28 22:30:52,/AlbarakatiAhmed/status/1045803051569876992,1,0,0,Khashoggi,
akrmalmhda,1045802751710629891,2018-09-28 22:29:40,/akrmalmhda/status/1045802751710629891,1,0,0,Khashoggi,
adelharbi,1045799886229307394,2018-09-28 22:18:17,/adelharbi/status/1045799886229307394,8,1,1,Khashoggi,
yemenforever11,1045798495049969664,2018-09-28 22:12:45,/yemenforever11/status/1045798495049969664,0,1,0,Khashoggi,
eehaeeha,1045797615001104384,2018-09-28 22:09:16,/eehaeeha/status/1045797615001104384,1,0,0,Khashoggi,
adelharbi,1045795781133979648,2018-09-28 22:01:58,/adelharbi/status/1045795781133979648,0,1,0,Khashoggi,
gestiniah,1045795474379345920,2018-09-28 22:00:45,/gestiniah/status/1045795474379345920,0,2,0,Khashoggi,
fares_8787,1045795371841179648,2018-09-28 22:00:21,/fares_8787/status/1045795371841179648,1,1,1,Khashoggi,
aboaqeel111,1045793581653524490,2018-09-28 21:53:14,/aboaqeel111/status/1045793581653524490,5,2,0,Khashoggi,
yemenforever11,1045792884799221760,2018-09-28 21:50:28,/yemenforever11/status/1045792884799221760,3,1,1,Khashoggi,
yemenforever11,1045791277894242305,2018-09-28 21:44:05,/yemenforever11/status/1045791277894242305,1,3,0,Khashoggi,
69_E3,1045461644179111937,2018-09-27 23:54:14,/69_E3/status/1045461644179111937,1,0,0,Khashoggi,
Umalmuhallab,1045460861945614342,2018-09-27 23:51:07,/Umalmuhallab/status/1045460861945614342,2,0,0,Khashoggi,
7qeqa11,1045459446611300354,2018-09-27 23:45:30,/7qeqa11/status/1045459446611300354,0,2,0,Khashoggi,
7qeqa11,1045458267772719106,2018-09-27 23:40:49,/7qeqa11/status/1045458267772719106,0,1,0,Khashoggi,
7qeqa11,1045457923831410689,2018-09-27 23:39:27,/7qeqa11/status/1045457923831410689,0,1,0,Khashoggi,
7qeqa11,1045457071548846080,2018-09-27 23:36:04,/7qeqa11/status/1045457071548846080,0,1,0,Khashoggi,
qa7imi,1045455919025410048,2018-09-27 23:31:29,/qa7imi/status/1045455919025410048,4,1,3,Khashoggi,
faaaf234,1045455627299037184,2018-09-27 23:30:19,/faaaf234/status/1045455627299037184,1,0,0,Khashoggi,
qa7imi,1045455262910476288,2018-09-27 23:28:52,/qa7imi/status/1045455262910476288,1,2,2,Khashoggi,
zahrkh0a,1045449176421666816,2018-09-27 23:04:41,/zahrkh0a/status/1045449176421666816,6,1,10,Khashoggi,
hind_malik,1045445701696724993,2018-09-27 22:50:53,/hind_malik/status/1045445701696724993,1,0,0,Khashoggi,
maged47246882,1045445060815454208,2018-09-27 22:48:20,/maged47246882/status/1045445060815454208,1,0,0,Khashoggi,
mvp_887,1045439012012462082,2018-09-27 22:24:18,/mvp_887/status/1045439012012462082,1,1,0,Khashoggi,
zahrkh0a,1045437445502902272,2018-09-27 22:18:04,/zahrkh0a/status/1045437445502902272,8,4,18,Khashoggi,
RIK040,1045435259037331456,2018-09-27 22:09:23,/RIK040/status/1045435259037331456,0,1,0,Khashoggi,
RIK040,1045434141314088960,2018-09-27 22:04:57,/RIK040/status/1045434141314088960,2,0,0,Khashoggi,
Bashar17922846,1045431263493058560,2018-09-27 21:53:31,/Bashar17922846/status/1045431263493058560,5,1,0,Khashoggi,
ma777216,1046548969621467136,2018-09-30 23:54:52,/ma777216/status/1046548969621467136,0,1,0,Khashoggi,
hseen_saud,1046544612029067264,2018-09-30 23:37:34,/hseen_saud/status/1046544612029067264,0,1,0,Khashoggi,
ibobadr33,1046543382573699074,2018-09-30 23:32:40,/ibobadr33/status/1046543382573699074,2,0,0,Khashoggi,
5arj0alsrbq,1046543270950711298,2018-09-30 23:32:14,/5arj0alsrbq/status/1046543270950711298,0,0,1,Khashoggi,
poiuytrewq2401,1046542591259529217,2018-09-30 23:29:32,/poiuytrewq2401/status/1046542591259529217,5,1,1,Khashoggi,
5arj0alsrbq,1046542362720309249,2018-09-30 23:28:37,/5arj0alsrbq/status/1046542362720309249,0,1,1,Khashoggi,
zzxx356,1046541983190339584,2018-09-30 23:27:07,/zzxx356/status/1046541983190339584,3,1,3,Khashoggi,
Unknown5969,1046541771772178432,2018-09-30 23:26:16,/Unknown5969/status/1046541771772178432,1,1,1,Khashoggi,
poiuytrewq2401,1046539039363477504,2018-09-30 23:15:25,/poiuytrewq2401/status/1046539039363477504,1,0,0,Khashoggi,
poiuytrewq2401,1046538325228744704,2018-09-30 23:12:35,/poiuytrewq2401/status/1046538325228744704,1,1,1,Khashoggi,
alfalih_h,1046537930125250560,2018-09-30 23:11:00,/alfalih_h/status/1046537930125250560,1,0,0,Khashoggi,
Ahmed18793659,1046537379450945541,2018-09-30 23:08:49,/Ahmed18793659/status/1046537379450945541,2,0,0,Khashoggi,
Unknown5969,1046537365303513090,2018-09-30 23:08:46,/Unknown5969/status/1046537365303513090,7,2,0,Khashoggi,
usama686,1046911917371973632,2018-10-01 23:57:06,/usama686/status/1046911917371973632,5,1,0,Khashoggi,
AliAlsekhan,1046911781707366400,2018-10-01 23:56:34,/AliAlsekhan/status/1046911781707366400,0,0,1,Khashoggi,
AliAlsekhan,1046911396859002880,2018-10-01 23:55:02,/AliAlsekhan/status/1046911396859002880,0,0,1,Khashoggi,
sszzssxx123,1046910008531791874,2018-10-01 23:49:31,/sszzssxx123/status/1046910008531791874,0,2,1,Khashoggi,
hmode19455,1046909686124032002,2018-10-01 23:48:14,/hmode19455/status/1046909686124032002,1,0,0,Khashoggi,
hindalthani555,1046909039651635200,2018-10-01 23:45:40,/hindalthani555/status/1046909039651635200,2,2,2,Khashoggi,
kool65doc,1046907209353977863,2018-10-01 23:38:23,/kool65doc/status/1046907209353977863,1,0,0,Khashoggi,
hindalthani555,1046906263198621696,2018-10-01 23:34:38,/hindalthani555/status/1046906263198621696,9,1,2,Khashoggi,
BasharshahirA,1046905769088733185,2018-10-01 23:32:40,/BasharshahirA/status/1046905769088733185,0,1,0,Khashoggi,
zuhairalahmary,1046903058188447744,2018-10-01 23:21:54,/zuhairalahmary/status/1046903058188447744,1,1,0,Khashoggi,
Nhtdss227liuht,1046902486769049600,2018-10-01 23:19:38,/Nhtdss227liuht/status/1046902486769049600,1,0,0,Khashoggi,
zuhairalahmary,1046902453688524801,2018-10-01 23:19:30,/zuhairalahmary/status/1046902453688524801,2,17,0,Khashoggi,
qatar_zelzal,1046901406039515136,2018-10-01 23:15:20,/qatar_zelzal/status/1046901406039515136,1,1,0,Khashoggi,
hindalthani555,1046900969445806080,2018-10-01 23:13:36,/hindalthani555/status/1046900969445806080,4,0,1,Khashoggi,
ElfagihM,1046900562732756992,2018-10-01 23:11:59,/ElfagihM/status/1046900562732756992,3,0,1,Khashoggi,
rwanoaziz_46,1046897905381101569,2018-10-01 23:01:25,/rwanoaziz_46/status/1046897905381101569,3,1,0,Khashoggi,
qtr4575,1046897240671956992,2018-10-01 22:58:47,/qtr4575/status/1046897240671956992,1,0,0,Khashoggi,
FahadAlZaagi,1046896254851174405,2018-10-01 22:54:52,/FahadAlZaagi/status/1046896254851174405,2,1,0,Khashoggi,
alnafesa1391,1048361588741349376,2018-10-05 23:57:35,/alnafesa1391/status/1048361588741349376,1,1,1,Khashoggi,
MeMoo___KsA1,1048361413650108417,2018-10-05 23:56:53,/MeMoo___KsA1/status/1048361413650108417,9,1,0,Khashoggi,
ahval_en,1048361088775909377,2018-10-05 23:55:35,/ahval_en/status/1048361088775909377,3,0,1,Khashoggi,
naderalihashemi,1048360232206839809,2018-10-05 23:52:11,/naderalihashemi/status/1048360232206839809,3,1,5,Khashoggi,
awad73383,1048360216499249154,2018-10-05 23:52:07,/awad73383/status/1048360216499249154,0,1,0,Khashoggi,
awad73383,1048358980374945792,2018-10-05 23:47:13,/awad73383/status/1048358980374945792,20,2,0,Khashoggi,
AymanIskander2,1048358891745153025,2018-10-05 23:46:52,/AymanIskander2/status/1048358891745153025,1,0,0,Khashoggi,
scsazak,1048358089534164992,2018-10-05 23:43:40,/scsazak/status/1048358089534164992,1,0,0,Khashoggi,
sbasu_in,1048357667893329920,2018-10-05 23:42:00,/sbasu_in/status/1048357667893329920,2,0,0,Khashoggi,
nahar1977,1048357482916204544,2018-10-05 23:41:16,/nahar1977/status/1048357482916204544,1,0,0,Khashoggi,
AhlemAmani30,1047999287693590528,2018-10-04 23:57:55,/AhlemAmani30/status/1047999287693590528,9,0,1,Khashoggi,
jacques_chez,1047998132812992512,2018-10-04 23:53:20,/jacques_chez/status/1047998132812992512,0,2,0,Khashoggi,
MichalskiLaura,1047997961819578369,2018-10-04 23:52:39,/MichalskiLaura/status/1047997961819578369,297,3,171,Khashoggi,
m99f,1047997924834201601,2018-10-04 23:52:30,/m99f/status/1047997924834201601,0,1,0,Khashoggi,
yass22_,1047997147650707457,2018-10-04 23:49:25,/yass22_/status/1047997147650707457,1,0,0,Khashoggi,
ChadiArdelesse,1047996888996347904,2018-10-04 23:48:23,/ChadiArdelesse/status/1047996888996347904,1,0,0,Khashoggi,
unknown11075943,1047996439215951872,2018-10-04 23:46:36,/unknown11075943/status/1047996439215951872,3,2,0,Khashoggi,
Looooo511,1047996337743171585,2018-10-04 23:46:12,/Looooo511/status/1047996337743171585,2,2,0,Khashoggi,
QatarOasis,1047995617530789888,2018-10-04 23:43:20,/QatarOasis/status/1047995617530789888,0,1,0,Khashoggi,
EQ100,1047995187526606848,2018-10-04 23:41:38,/EQ100/status/1047995187526606848,17,1,2,Khashoggi,
saib_,1047994815563149312,2018-10-04 23:40:09,/saib_/status/1047994815563149312,1,0,0,Khashoggi,
fahd_9021,1047994461836464128,2018-10-04 23:38:45,/fahd_9021/status/1047994461836464128,1,0,0,Khashoggi,
AlkhaterAziz,1047994414352748545,2018-10-04 23:38:33,/AlkhaterAziz/status/1047994414352748545,4,0,4,Khashoggi,
Michaellarabee,1047994103382908928,2018-10-04 23:37:19,/Michaellarabee/status/1047994103382908928,7,1,5,Khashoggi,
iS_a_u_d,1047993830753165314,2018-10-04 23:36:14,/iS_a_u_d/status/1047993830753165314,1,0,0,Khashoggi,
jobahout,1047993766248947712,2018-10-04 23:35:59,/jobahout/status/1047993766248947712,13,1,10,Khashoggi,
AlMaghsalah,1047992646336172032,2018-10-04 23:31:32,/AlMaghsalah/status/1047992646336172032,0,1,0,Khashoggi,
halllllm,1047992426340732928,2018-10-04 23:30:39,/halllllm/status/1047992426340732928,0,1,1,Khashoggi,
MBilalKenasari,1047992201521840128,2018-10-04 23:29:46,/MBilalKenasari/status/1047992201521840128,10,0,6,Khashoggi,
MAelkholy2,1047992078737784832,2018-10-04 23:29:16,/MAelkholy2/status/1047992078737784832,1,0,0,Khashoggi,
nytopinion,1047990685914337280,2018-10-04 23:23:44,/nytopinion/status/1047990685914337280,25,2,34,Khashoggi,
ikahloon,1047990079040446464,2018-10-04 23:21:20,/ikahloon/status/1047990079040446464,12,0,8,Khashoggi,
joshuakeating,1047989906281320448,2018-10-04 23:20:39,/joshuakeating/status/1047989906281320448,12,0,7,Khashoggi,
Halawala,1047989642077847553,2018-10-04 23:19:36,/Halawala/status/1047989642077847553,1,1,1,Khashoggi,
abuhilalah,1047988984855613440,2018-10-04 23:16:59,/abuhilalah/status/1047988984855613440,6,0,1,Khashoggi,
naderalihashemi,1047275009905815553,2018-10-02 23:59:54,/naderalihashemi/status/1047275009905815553,5,0,2,Khashoggi,
amal_is_hope,1047274032599584769,2018-10-02 23:56:01,/amal_is_hope/status/1047274032599584769,1,0,0,Khashoggi,
barsa6x,1047273386265759744,2018-10-02 23:53:27,/barsa6x/status/1047273386265759744,1,1,0,Khashoggi,
znazeih,1047272697154027521,2018-10-02 23:50:43,/znazeih/status/1047272697154027521,1,0,1,Khashoggi,
AlBiRumi,1047271779008487424,2018-10-02 23:47:04,/AlBiRumi/status/1047271779008487424,1,0,1,Khashoggi,
bP7mVOI2mI2yIJG,1047271746716520448,2018-10-02 23:46:56,/bP7mVOI2mI2yIJG/status/1047271746716520448,1,0,0,Khashoggi,
znazeih,1047271597730451456,2018-10-02 23:46:20,/znazeih/status/1047271597730451456,0,1,1,Khashoggi,
tarek_cher,1047269805814927360,2018-10-02 23:39:13,/tarek_cher/status/1047269805814927360,1,0,0,Khashoggi,
irasle,1047269216435556353,2018-10-02 23:36:53,/irasle/status/1047269216435556353,1,0,0,Khashoggi,
WithinSyriaBlog,1047269096688164864,2018-10-02 23:36:24,/WithinSyriaBlog/status/1047269096688164864,4,0,0,Khashoggi,
hasmi_bakhtiar,1047268984331145218,2018-10-02 23:35:57,/hasmi_bakhtiar/status/1047268984331145218,13,0,5,Khashoggi,
TheLawMap,1047268665345892352,2018-10-02 23:34:41,/TheLawMap/status/1047268665345892352,1,0,1,Khashoggi,
mauricedaoud,1047267631793930240,2018-10-02 23:30:35,/mauricedaoud/status/1047267631793930240,1,0,0,Khashoggi,
MUA05051,1047267531508133888,2018-10-02 23:30:11,/MUA05051/status/1047267531508133888,0,1,0,Khashoggi,
KhalidRahimi,1047267248115605504,2018-10-02 23:29:03,/KhalidRahimi/status/1047267248115605504,1,1,0,Khashoggi,
fqadi,1047267073032933377,2018-10-02 23:28:22,/fqadi/status/1047267073032933377,11,3,16,Khashoggi,
lrozen,1047636775043289089,2018-10-03 23:57:25,/lrozen/status/1047636775043289089,14,2,10,Khashoggi,
hasmi_bakhtiar,1047635680820703233,2018-10-03 23:53:05,/hasmi_bakhtiar/status/1047635680820703233,6,1,4,Khashoggi,
Youth4R,1047633856621371393,2018-10-03 23:45:50,/Youth4R/status/1047633856621371393,0,1,2,Khashoggi,
jamesnorth7,1047633033090793473,2018-10-03 23:42:33,/jamesnorth7/status/1047633033090793473,1,0,3,Khashoggi,
parehan,1047632949997461504,2018-10-03 23:42:14,/parehan/status/1047632949997461504,8,4,2,Khashoggi,
RUCSRR,1047632187590434816,2018-10-03 23:39:12,/RUCSRR/status/1047632187590434816,2,0,2,Khashoggi,
StockholmCF,1047632058753974272,2018-10-03 23:38:41,/StockholmCF/status/1047632058753974272,0,0,1,Khashoggi,
washingtonpost,1047631894584729600,2018-10-03 23:38:02,/washingtonpost/status/1047631894584729600,71,8,31,Khashoggi,
anasakrane,1047631490094419969,2018-10-03 23:36:25,/anasakrane/status/1047631490094419969,1,0,1,Khashoggi,
yGJmPkaio3gkutB,1047631369835298816,2018-10-03 23:35:57,/yGJmPkaio3gkutB/status/1047631369835298816,1,0,0,Khashoggi,
pressfreedom,1047631140591427584,2018-10-03 23:35:02,/pressfreedom/status/1047631140591427584,18,1,22,Khashoggi,
RasheedsWorld,1047630814006140928,2018-10-03 23:33:44,/RasheedsWorld/status/1047630814006140928,0,0,1,Khashoggi,
StevilleJanae,1047630632908718080,2018-10-03 23:33:01,/StevilleJanae/status/1047630632908718080,1,0,0,Khashoggi,
kfahim,1047630383028883458,2018-10-03 23:32:02,/kfahim/status/1047630383028883458,2,0,14,Khashoggi,
OojRero,1047629180408672257,2018-10-03 23:27:15,/OojRero/status/1047629180408672257,1,0,0,Khashoggi,
dcborn61,1047628978134159360,2018-10-03 23:26:27,/dcborn61/status/1047628978134159360,1,1,1,Khashoggi,
hindalthani555,1047628676798402561,2018-10-03 23:25:15,/hindalthani555/status/1047628676798402561,3,5,1,Khashoggi,
tcwittes,1047628529406492672,2018-10-03 23:24:40,/tcwittes/status/1047628529406492672,3,1,2,Khashoggi,
KarenAttiah,1047627938580058113,2018-10-03 23:22:19,/KarenAttiah/status/1047627938580058113,154,4,70,Khashoggi,
nmo941,1050536522729091072,2018-10-11 23:59:59,/nmo941/status/1050536522729091072,4,0,1,Khashoggi,
Randallsanimals,1050536436066181120,2018-10-11 23:59:39,/Randallsanimals/status/1050536436066181120,7,0,3,Khashoggi,
mccbumgarner,1050536429929955329,2018-10-11 23:59:37,/mccbumgarner/status/1050536429929955329,1,0,0,Khashoggi,
mahaa2aa,1050536427237322758,2018-10-11 23:59:36,/mahaa2aa/status/1050536427237322758,0,1,0,Khashoggi,
BeeNewsDaily,1050536415367503872,2018-10-11 23:59:34,/BeeNewsDaily/status/1050536415367503872,1,0,1,Khashoggi,
p_zalewski,1050536405091446785,2018-10-11 23:59:31,/p_zalewski/status/1050536405091446785,6,0,8,Khashoggi,
HussamA,1050536397885591552,2018-10-11 23:59:29,/HussamA/status/1050536397885591552,3,1,2,Khashoggi,
3adiiiii,1050536397537456128,2018-10-11 23:59:29,/3adiiiii/status/1050536397537456128,4,2,8,Khashoggi,
MsEntropy,1050536379481026563,2018-10-11 23:59:25,/MsEntropy/status/1050536379481026563,9,0,2,Khashoggi,
altreality9,1050536377060868098,2018-10-11 23:59:24,/altreality9/status/1050536377060868098,0,0,1,Khashoggi,
MiamiSven,1050536323159867393,2018-10-11 23:59:12,/MiamiSven/status/1050536323159867393,0,1,0,Khashoggi,
chichiplus,1050536297876647936,2018-10-11 23:59:06,/chichiplus/status/1050536297876647936,0,0,1,Khashoggi,
HarveyStaub1,1050536295527796736,2018-10-11 23:59:05,/HarveyStaub1/status/1050536295527796736,2,0,2,Khashoggi,
1_SteelMagnolia,1050536288229761024,2018-10-11 23:59:03,/1_SteelMagnolia/status/1050536288229761024,1,0,1,Khashoggi,
dredeyedick,1050536275697160192,2018-10-11 23:59:00,/dredeyedick/status/1050536275697160192,1,0,0,Khashoggi,
DougallTroy,1050536235230474240,2018-10-11 23:58:51,/DougallTroy/status/1050536235230474240,1,0,2,Khashoggi,
manish_vij,1050536226392928256,2018-10-11 23:58:49,/manish_vij/status/1050536226392928256,0,1,0,Khashoggi,
HadleySheley,1050536208152100864,2018-10-11 23:58:44,/HadleySheley/status/1050536208152100864,27,2,32,Khashoggi,
DavidBegnaud,1050536177441394688,2018-10-11 23:58:37,/DavidBegnaud/status/1050536177441394688,130,24,120,Khashoggi,
davidjlynch,1050536174304055296,2018-10-11 23:58:36,/davidjlynch/status/1050536174304055296,1,2,0,Khashoggi,
tyckonom,1050536148672675840,2018-10-11 23:58:30,/tyckonom/status/1050536148672675840,1,0,0,Khashoggi,
drSalwaAlqur,1050898864860012544,2018-10-12 23:59:48,/drSalwaAlqur/status/1050898864860012544,0,1,0,Khashoggi,
VtLakey,1050898860460179456,2018-10-12 23:59:47,/VtLakey/status/1050898860460179456,1,2,0,Khashoggi,
AnnNonimouse,1050898840935649281,2018-10-12 23:59:43,/AnnNonimouse/status/1050898840935649281,21,2,9,Khashoggi,
Lipidman,1050898830911295488,2018-10-12 23:59:40,/Lipidman/status/1050898830911295488,2,0,1,Khashoggi,
RichShaffer108,1050898796958404608,2018-10-12 23:59:32,/RichShaffer108/status/1050898796958404608,0,0,1,Khashoggi,
SandhillFinance,1050898786694955008,2018-10-12 23:59:30,/SandhillFinance/status/1050898786694955008,1,0,0,Khashoggi,
dmataconis,1050898785889648640,2018-10-12 23:59:29,/dmataconis/status/1050898785889648640,2,0,1,Khashoggi,
adelpanahi,1050898782374760448,2018-10-12 23:59:29,/adelpanahi/status/1050898782374760448,5,0,2,Khashoggi,
amybrewster2016,1050898752322588672,2018-10-12 23:59:21,/amybrewster2016/status/1050898752322588672,1,0,0,Khashoggi,
3Writeandwrong3,1050898745980796928,2018-10-12 23:59:20,/3Writeandwrong3/status/1050898745980796928,3,1,1,Khashoggi,
Liangyanr,1050898740532445184,2018-10-12 23:59:19,/Liangyanr/status/1050898740532445184,20,4,21,Khashoggi,
IsaMadesclaire,1050898725806182400,2018-10-12 23:59:15,/IsaMadesclaire/status/1050898725806182400,2,0,2,Khashoggi,
Alhabtour,1050898687440932864,2018-10-12 23:59:06,/Alhabtour/status/1050898687440932864,3,0,2,Khashoggi,
ThPatriotHerald,1050898648597286912,2018-10-12 23:58:57,/ThPatriotHerald/status/1050898648597286912,3,0,0,Khashoggi,
lrozen,1050898584210731008,2018-10-12 23:58:41,/lrozen/status/1050898584210731008,29,2,16,Khashoggi,
DeidreEversull,1050174131386253312,2018-10-10 23:59:58,/DeidreEversull/status/1050174131386253312,1,0,0,Khashoggi,
EscherSays,1050174127863189504,2018-10-10 23:59:58,/EscherSays/status/1050174127863189504,2,1,0,Khashoggi,
SaudiFalcon_,1050174069180645376,2018-10-10 23:59:44,/SaudiFalcon_/status/1050174069180645376,2,0,0,Khashoggi,
asjah8,1050173949609275392,2018-10-10 23:59:15,/asjah8/status/1050173949609275392,0,1,0,Khashoggi,
laurenbenet,1050173939270410240,2018-10-10 23:59:13,/laurenbenet/status/1050173939270410240,5,0,0,Khashoggi,
SCClemons,1050173834224181249,2018-10-10 23:58:48,/SCClemons/status/1050173834224181249,11,0,4,Khashoggi,
yashar,1050173823943725056,2018-10-10 23:58:45,/yashar/status/1050173823943725056,274,73,299,Khashoggi,
lilmonz2,1050173794445402112,2018-10-10 23:58:38,/lilmonz2/status/1050173794445402112,2,0,0,Khashoggi,
KevDGrussing,1050173762757414912,2018-10-10 23:58:30,/KevDGrussing/status/1050173762757414912,1,0,2,Khashoggi,
RonKirbyFan,1050173737071517696,2018-10-10 23:58:24,/RonKirbyFan/status/1050173737071517696,0,1,0,Khashoggi,
SCClemons,1050173718662717440,2018-10-10 23:58:20,/SCClemons/status/1050173718662717440,11,1,11,Khashoggi,
bonobosblue,1050173641370034176,2018-10-10 23:58:02,/bonobosblue/status/1050173641370034176,1,0,0,Khashoggi,
FacebookerMK1,1050173556989075456,2018-10-10 23:57:41,/FacebookerMK1/status/1050173556989075456,12,4,8,Khashoggi,
mkearley2008,1050173522318778368,2018-10-10 23:57:33,/mkearley2008/status/1050173522318778368,6,0,2,Khashoggi,
DoremusJ,1050173502953795584,2018-10-10 23:57:29,/DoremusJ/status/1050173502953795584,1,0,0,Khashoggi,
SCClemons,1050173468002738177,2018-10-10 23:57:20,/SCClemons/status/1050173468002738177,4,0,4,Khashoggi,
rgoodlaw,1050173428597252097,2018-10-10 23:57:11,/rgoodlaw/status/1050173428597252097,152,6,114,Khashoggi,
BigSpreadAlert,1050173381058940928,2018-10-10 23:56:59,/BigSpreadAlert/status/1050173381058940928,3,0,0,Khashoggi,
JodeanTownsend,1050173077693304833,2018-10-10 23:55:47,/JodeanTownsend/status/1050173077693304833,1,0,0,Khashoggi,
lib_crusher,1049811670867038209,2018-10-09 23:59:41,/lib_crusher/status/1049811670867038209,70,0,3,Khashoggi,
JillGeisler,1049811547860676608,2018-10-09 23:59:12,/JillGeisler/status/1049811547860676608,1,0,0,Khashoggi,
nihonmama,1049811476087619584,2018-10-09 23:58:55,/nihonmama/status/1049811476087619584,0,1,1,Khashoggi,
aarondmiller2,1049811460359159818,2018-10-09 23:58:51,/aarondmiller2/status/1049811460359159818,4,1,4,Khashoggi,
FinnDallaghan,1049811443560910850,2018-10-09 23:58:47,/FinnDallaghan/status/1049811443560910850,6,0,0,Khashoggi,
yashar,1049811216908996608,2018-10-09 23:57:53,/yashar/status/1049811216908996608,552,55,622,Khashoggi,
Dr_Ulrichsen,1049811141839519744,2018-10-09 23:57:35,/Dr_Ulrichsen/status/1049811141839519744,24,0,18,Khashoggi,
The_NewArab,1049811105189679104,2018-10-09 23:57:26,/The_NewArab/status/1049811105189679104,0,0,2,Khashoggi,
radwan_masmoudi,1049811003360366592,2018-10-09 23:57:02,/radwan_masmoudi/status/1049811003360366592,1,1,0,Khashoggi,
