score,author,content,description,publishedAt,source,title,url,urlToImage
145,,Nearly a century of marijuana prohibition came to an end Wednesday as Canada became the first major Western nation to legalize and regulate its sale and recreational use. The change was praised by pot enthusiasts and investors in a budding industry that has s… [+4387 chars],Nearly a century of marijuana prohibition came to an end Wednesday as Canada became the first major Western nation to legalize and regulate its sale and recreational use. The change was praised by pot enthusiasts and investors in a budding industry that has s…,2018-10-17T08:45:17Z,"{'id': None, 'name': 'Yahoo.com'}",Canada legalizes marijuana for recreational use,https://www.yahoo.com/news/canada-legalizes-marijuana-recreational-084517050.html,https://s.yimg.com/ny/api/res/1.2/eEvB2riujVyuNu5rYi0zNw--~A/YXBwaWQ9aGlnaGxhbmRlcjt3PTI4ODc7aD0xOTI0O3NtPTE7aWw9cGxhbmU-/http://media.zenfs.com/en_US/News/US-AFPRelax/000_1a30px.9dab1083912.original.jpg
146,,TORONTO (AP) Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. He plans to frame it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in New… [+5899 chars],Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfoundland. Power was first in line …,2018-10-17T15:07:19Z,"{'id': None, 'name': 'Yahoo.com'}",Canada now world's largest legal marijuana marketplace,https://finance.yahoo.com/news/canada-now-worlds-largest-legal-023348841.html,https://s.yimg.com/uu/api/res/1.2/yJXyB8C833c38vWHup1RRg--~B/aD0yMjI5O3c9MzYwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://globalfinance.zenfs.com/images/US_AHTTP_AP_HEADLINES_BUSINESS/f79d6de99e8d4c82b742bdeb8385eb64_original.jpg
147,,(TORONTO) Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. He plans to frame it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfou… [+5635 chars],Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfoundland,2018-10-17T05:19:53Z,"{'id': None, 'name': 'Yahoo.com'}",Canadians Can Now Legally Buy Recreational Marijuana,https://www.yahoo.com/news/canadians-now-legally-buy-recreational-051953100.html,https://s.yimg.com/uu/api/res/1.2/ohlsJJDU6X.AFkHV4k7F9Q--~B/aD0yNDAwO3c9MzYwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en-US/homerun/time_72/7eefceeae17d1c7a7efd93d35fe6a6b4
148,,"Manila (AFP) - With Canada on the verge of becoming the world's second nation to legalise recreational marijuana, the head of the World Health Organization said Wednesday that countries should think twice before opening that door. WHO chief Tedros Adhanom Ghe… [+2319 chars]","With Canada on the verge of becoming the world's second nation to legalise recreational marijuana, the head of the World Health Organization said Wednesday that countries should think twice before opening that door. WHO chief Tedros Adhanom Ghebreyesus, who w…",2018-10-10T10:55:28Z,"{'id': None, 'name': 'Yahoo.com'}",'Just say no' to drug legalisation: WHO chief,https://www.yahoo.com/news/just-no-drug-legalisation-chief-105528579.html,https://s.yimg.com/uu/api/res/1.2/9WBgqTc7uea7WDGklvD5Mw--~B/aD02ODg7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/Part-GTY-522717532-1-1-1.jpg
149,,"South Korean residents who smoke cannabis in Canada will be punished on their return home, the country's authorities have warned. The North American nation became the second country in the world after Uruguay to legalise recreational marijuana last week, a mo… [+1646 chars]","South Korean residents who smoke cannabis in Canada will be “punished” on their return home, the country's authorities have warned. The North American nation became the second country in the world after Uruguay to legalise recreational marijuana last week, a …",2018-10-23T17:44:34Z,"{'id': None, 'name': 'Yahoo.com'}",South Korea vows to arrest citizens who smoke cannabis in Canada,https://www.yahoo.com/news/south-korea-vows-arrest-citizens-174434259.html,https://s.yimg.com/uu/api/res/1.2/gBclj65bwNfonmkylZJJ1w--~B/aD01MTI7dz03Njg7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-GB/homerun/the_independent_635/4dd0ddca66d04ec04664470ba4b7d4f8
150,,Police in Canada have told people to stop reporting their neighbours for growing cannabis after the country lifted a ban on the drug. Authorities in Toronto also urged the public not to report adults for smoking a joint as Canada becomes only the second natio… [+2182 chars],Police in Canada have told people to stop reporting their neighbours for growing cannabis after the country lifted a ban on the drug. Authorities in Toronto also urged the public not to report adults “for smoking a joint” as Canada becomes only the second nat…,2018-10-16T22:52:00Z,"{'id': None, 'name': 'Yahoo.com'}",Toronto police tell people to stop calling them to snitch on neighbours growing cannabis,https://www.yahoo.com/news/toronto-police-tell-people-stop-225234618.html,https://s.yimg.com/uu/api/res/1.2/FuND3ybbENyTt1HIYLhZ9A--~B/aD01NzY7dz03Njg7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en-GB/homerun/the_independent_635/0d6a03b9361ef1d51fe124496a4d89d2
151,,"Many cannabis stocks will see more upside in the fourth quarter while others remain undervalued by investors who are wary of the burgeoning industry. The trading season for so-called pot stocks is cyclical and typically kicks off in the fall, but got a jump-s… [+7253 chars]","Many cannabis stocks will see more upside in the fourth quarter while others remain undervalued by investors who are wary of the burgeoning industry. The trading season for so-called pot stocks is cyclical and typically kicks off in the fall, but got a jump-s…",2018-10-19T16:23:05Z,"{'id': None, 'name': 'Yahoo.com'}",9 Ways to Buy U.S. Marijuana Stocks,https://www.yahoo.com/news/9-ways-buy-u-marijuana-stocks-162305408.html,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png
152,,"Your daily look at late-breaking news, upcoming events and the stories that will be talked about today: 1. PROBE INTO KHASHOGGI CASE FAR FROM OVER Secretary of State Mike Pompeo is in Turkey, where a newspaper detailed the alleged slaying of Saudi writer Jama… [+1695 chars]","Your daily look at late-breaking news, upcoming events and the stories that will be talked about today:",2018-10-17T10:18:24Z,"{'id': None, 'name': 'Yahoo.com'}",10 Things to Know for Today,https://www.yahoo.com/news/10-things-know-today-101824553.html,https://s.yimg.com/uu/api/res/1.2/XGB7rNyPN0lxXwiMclAlHA--~B/aD0zNjQ4O3c9NTQ3MjtzbT0xO2FwcGlkPXl0YWNoeW9u/http://media.zenfs.com/en_us/News/ap_webfeeds/12dd736349214e309528d85d09b0a275.jpg
153,,Oct. 15 The most impressive statement to make about Sears as it seeks bankruptcy court protection is also the most damning: Sears was the Amazon of its time. Impressive because Sears really was that influential long ago. Damning because the company's decline … [+17885 chars],Excerpts from recent editorials in the United States and abroad:,2018-10-17T22:17:17Z,"{'id': None, 'name': 'Yahoo.com'}",Editorial Roundup: Excerpts from recent editorials,https://www.yahoo.com/news/editorial-roundup-excerpts-recent-editorials-221718939.html,https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png
154,Gene Johnson & Rob Gillies / AP,"(DELTA, British Columbia) — Mat Beren and his friends used to drive by the vast greenhouses of southern British Columbia and joke about how much weed they could grow there. Years later, it’s no joke. The tomato and pepper plants that once filled some of those… [+8040 chars]","On Oct. 17, Canada becomes the second and largest country with a legal national marijuana marketplace",2018-10-11T01:55:46Z,"{'id': 'time', 'name': 'Time'}",Canada to Open More Than 100 Pot Shops as It Becomes the Second Country to Legalize Marijuana,http://time.com/5421443/canada-legal-marijuana-sales/,https://timedotcom.files.wordpress.com/2018/10/ap18282822532361.jpg?quality=85
155,Rob Gillies & Gene Johnson / AP,(TORONTO) — Ian Power was among the first to buy legal recreational marijuana in Canada but he has no plans to smoke it. He plans to frame it. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newf… [+5688 chars],Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfoundland,2018-10-17T05:19:53Z,"{'id': 'time', 'name': 'Time'}",Canadians Can Now Legally Buy Recreational Marijuana,http://time.com/5426760/canada-legal-marijuana-sales-start/,https://timedotcom.files.wordpress.com/2018/10/ap18290116136720.jpg?quality=85
156,Mahita Gajanan,"Recreational marijuana is now legal across Canada, giving millions of people the right to buy, carry and grow cannabis. The country’s new federal cannabis act went into effect Wednesday, legalizing use for adults 18 or 19 and up, depending on the province. Th… [+2852 chars]",Recreational marijuana is now legal across Canada. What does that mean for American travelers headed to the great white north?,2018-10-17T20:20:37Z,"{'id': 'time', 'name': 'Time'}",Canada Has Legalized Marijuana. Here’s What That Means For American Travelers,http://time.com/5427522/canada-marijuana-travel/,https://timedotcom.files.wordpress.com/2018/10/canadian-legal-marijuana.jpg?quality=85
157,Time,TORONTO — The Canadian government will announce that it will pardon those with a pot possession record of 30 grams or less when Canada becomes the second and largest country with a legal national marijuana marketplace Wednesday. A senior government official s… [+6096 chars],The Canadian government announces it will pardon those with a pot possession record of 30 grams or less when Canada legalizes marijuana.,2018-10-17T00:58:19Z,"{'id': 'time', 'name': 'Time'}","As Canada Legalizes Marijuana, It Moves to Pardon Pot Possession",http://time.com/5426663/canada-legal-marijuana-pardon-possession/,https://timedotcom.files.wordpress.com/2018/10/ap18289749870160.jpg?quality=85
158,ABC News,"Now Playing: Prince Harry and Meghan Markle meet koalas on first day of tour Down Under Now Playing: Meghan Markle, Prince Harry announce pregnancy Now Playing: Meghan Markle, Prince Harry to welcome baby in the spring Now Playing: Turkish officials say there… [+1086 chars]",The Duke and Duchess of Sussex are on a tour of Australia. The youngster was said to be mesmerized by the royal beard because his favorite person in the world is Santa Claus.,2018-10-17T17:05:06Z,"{'id': 'abc-news', 'name': 'ABC News'}",WATCH: Five-year-old boy rubs Prince Harry's beard and gives him a hug,https://abcnews.go.com/International/video/year-boy-rubs-prince-harrys-beard-hug-58561939,https://s.abcnews.com/images/International/181017_abc_social_hug_hpMain_16x9_992.jpg
159,"USA TODAY, USA TODAY",,"A worker at marijuana producer Pure Sunfarms in Delta, British Columbia trims dried marijuana in preparation for packaging. Recreational marijuana will be legalized in Canada on Oct. 17, 2018.",2018-10-17T00:42:16Z,"{'id': 'usa-today', 'name': 'USA Today'}",Pot eh! Canada to legalize marijuana,https://www.usatoday.com/picture-gallery/news/world/2018/10/17/canada-start-legal-marijuana-sales/1665456002/,"https://www.gannett-cdn.com/presto/2018/10/17/USAT/b9c27ac3-e3be-41b8-af03-ea92a1b22b49-XXX_XXX_Trevor_Hughes_canadian_marijuana_2018_2385.JPG?crop=7951,4472,x0,y0&width=3200&height=1680&fit=bounds"
160,"AP, AP, AP",,Canada has become the largest country with a legal national pot marketplace. At least 111 legal pot shops are expected to open across the nation of 37 million people on Wednesday. (Oct. 17),2018-10-17T08:02:51Z,"{'id': 'usa-today', 'name': 'USA Today'}",Legal marijuana sales begin in Canada,https://www.usatoday.com/videos/news/nation/2018/10/17/legal-marijuana-sales-begin-canada/38181435/,https://media.gannett-cdn.com/29906170001/29906170001_5849784800001_5849786316001-vs.jpg?pubId=29906170001?width=3200&height=1800&fit=crop
161,"USA TODAY, Trevor Hughes, USA TODAY","(FILES) In this file photo taken on April 20, 2018 a man smokes marijuana during the annual 4/20 rally on Parliament Hill in Ottawa, Ontario. - Spirits company Constellation Brands announced on August 15, 2018, it will significantly boost its investment in Ca… [+6710 chars]",Cannabis will be legal but hard to find when Canada launches legal marijuana sales Wednesday.,2018-10-16T10:18:04Z,"{'id': 'usa-today', 'name': 'USA Today'}",Canada starts legal marijuana sales Wednesday as world watches closely,https://www.usatoday.com/story/news/2018/10/16/canada-starts-legal-marijuana-sales-but-shops-wont-open-time/1646140002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/10/15/USAT/1a0eeacc-bb52-4db8-80fe-b6271faaae9c-AFP_AFP_18D9Q6.JPG?crop=6122,3429,x0,y243&width=3200&height=1680&fit=bounds"
162,"USA TODAY, John Bacon, USA TODAY",US officials are reminding travelers that it remains illegal to bring marijuana into the United States at border crossings despite the legalization of the drug in Canada. (Oct. 17) AP Cafe employees offer coffee to people lining-up to purchase legal cannabis … [+3303 chars],"Days after recreational marijuana became legal in Canada, our neighbors to the north may already be running out.",2018-10-21T19:51:07Z,"{'id': 'usa-today', 'name': 'USA Today'}",No more marijuana? Canadian pot 'craze' creates shortages days after sales begin,https://www.usatoday.com/story/news/world/2018/10/21/marijuana-canadas-craze-creates-shortages-days-after-sales-begin/1721651002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/10/21/USAT/a0e45506-27c9-4c42-8aa2-9c248782a678-AP_Canada_Marijuana_Legalization.1.jpg?crop=3999,2263,x0,y23&width=3200&height=1680&fit=bounds"
163,"USA TODAY, Erik Brady, USA TODAY",Former Olympic snowboarder Ross Rebagliati won the first gold medal in men's snowboarding at the 1998 Olympics. He now runs a business that sells medical marijuana. (Photo: USA TODAY Sports Images) Candy Is dandy But liquor Is quicker. Ogden Nash wrote that q… [+4778 chars],Ross Rebagliati carries the cannabis torch for Canada after country legalized marijuana. Rebagliati knows the challenge now is educating the public.,2018-10-20T16:38:32Z,"{'id': 'usa-today', 'name': 'USA Today'}",Former Olympics gold medalist Ross Rebagliati is all in on Canada's new pot law,https://www.usatoday.com/story/sports/2018/10/20/marijuana-canada-ex-gold-medalist-ross-rebagliati-carries-torch/1709903002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/10/20/USAT/e1a8d254-c594-46c7-8e28-fe063155c3b0-XXX__-Ross-Rebagliati_234.jpg?crop=4287,2411,x0,y65&width=3200&height=1680&fit=bounds"
164,"AP, AP, AP",,Canada is preparing for the day that sales of marijuana for recreational use become legal. About 100 dispensaries across the country are expected to be open on the first day of sales on October 17th. (Oct. 10),2018-10-10T05:12:47Z,"{'id': 'usa-today', 'name': 'USA Today'}",Canada to become largest country with legal pot,https://www.usatoday.com/videos/news/nation/2018/10/10/canada-become-largest-country-legal-pot/38108661/,https://media.gannett-cdn.com/29906170001/29906170001_5846734619001_5846734925001-vs.jpg?pubId=29906170001?width=3200&height=1800&fit=crop
165,"USA TODAY, Trevor Hughes, USA TODAY","A marijuana plant grows under indoor lighting at The Green Solution cannabis dispensary in Denver. (Photo: Trevor Hughes, Trevor Hughes-USA TODAY NETWORK) VANCOUVER Few marijuana buyers will be able to purchase legal cannabis across Canada when legalization t… [+4871 chars]","Smokeable marijuana, commonly known as “flower,” will be the primary product available. Cannabis concentrates and vape juice will remain illegal.",2018-10-17T00:45:11Z,"{'id': 'usa-today', 'name': 'USA Today'}",How to buy legal marijuana in Canada by mail or in person if you're an adult,https://www.usatoday.com/story/news/2018/10/16/how-buy-legal-marijuana-canada-person-mail/1580615002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/10/09/USAT/cb239a9e-d903-44d7-86d8-f3b0153e048d-XXX_Trevor_Hughes_marijuana_growing_2018_2333.JPG?crop=5014,2820,x0,y0&width=3200&height=1680&fit=bounds"
166,"USA TODAY, Editors, USA TODAY","Matthew Macdougall smokes a joint during a ""Wake and Bake"" legalized marijuana event in Toronto on Wednesday, Oct. 17, 2018. Canada became the largest country with a legal national marijuana marketplace as sales began early Wednesday in Newfoundland. (Christo… [+4567 chars]",The news everyone's talking about today. That's all.  Canada has begun legal marijuana sales and the world is watching closely. Plus: The teaching crisis in the U.S. and lottery mania.,2018-10-17T22:06:37Z,"{'id': 'usa-today', 'name': 'USA Today'}",Canada goes to pot. We take you into the weed(s),https://www.usatoday.com/story/experience/food-and-wine/news-festivals-events/2018/10/17/canada-marijuana-teachers-mega-millions-powerball/1670089002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/10/17/USAT/571c33f2-95a5-4bda-8013-1e2aa6088fcd-14_AP_Canada_Marijuana_Legalization.JPG?crop=3880,2183,x1,y0&width=3200&height=1680&fit=bounds"
167,"USA TODAY, Trevor Hughes, USA TODAY","This border sign produced by the Canadian government warns travelers not to take cannabis across Canada's border. (Photo: Courtesy photo) VANCOUVER, Canada Marijuana legalization across Canada has prompted widespread fears that U.S. border guards will block C… [+5695 chars]",Canadians are worried because the U.S. government could permanently bar visitors if an agent decides they’ve participated in illegal drug trafficking.,2018-10-17T09:46:06Z,"{'id': 'usa-today', 'name': 'USA Today'}",Will legal marijuana get thousands of people banned from entering the U.S. from Canada?,https://www.usatoday.com/story/news/2018/10/17/legal-marijuana-get-canadians-banned-entering-u-s/1658915002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/10/16/USAT/74b58884-1961-4f44-9d44-585c1861500c-Cannabis_Infographic_1-Eng.JPG?crop=2558,1439,x0,y0&width=3200&height=1680&fit=bounds"
